project_id,record_type,canonical_path,primary_external_ref_id,all_external_ref_ids,source_ids,rights_status,review_status,updated_at
obs-comp-cand-002658,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2658_obs-comp-cand-002658_obimd-sub-vf7lmnbqi8_component-candidate,obimd-sub-vf7lmnbqi8,obimd-sub-vf7lmnbqi8;obimd-main-vf7lmnbqi8,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002659,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2659_obs-comp-cand-002659_obimd-sub-3wj0t308sq_component-candidate,obimd-sub-3wj0t308sq,obimd-sub-3wj0t308sq;obimd-main-3wj0t308sq,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002660,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2660_obs-comp-cand-002660_obimd-sub-tmhw6nvg5h_component-candidate,obimd-sub-tmhw6nvg5h,obimd-sub-tmhw6nvg5h;obimd-main-tmhw6nvg5h,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002661,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2661_obs-comp-cand-002661_obimd-sub-6wbq2lxcre_component-candidate,obimd-sub-6wbq2lxcre,obimd-sub-6wbq2lxcre;obimd-main-6wbq2lxcre,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002662,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2662_obs-comp-cand-002662_obimd-sub-x68c1lnsxf_component-candidate,obimd-sub-x68c1lnsxf,obimd-sub-x68c1lnsxf;obimd-main-x68c1lnsxf,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002663,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2663_obs-comp-cand-002663_obimd-sub-m26yvo17yk_component-candidate,obimd-sub-m26yvo17yk,obimd-sub-m26yvo17yk;obimd-main-m26yvo17yk,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002664,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2664_obs-comp-cand-002664_obimd-sub-fpcmpxa2fq_component-candidate,obimd-sub-fpcmpxa2fq,obimd-sub-fpcmpxa2fq;obimd-main-m26yvo17yk,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002665,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2665_obs-comp-cand-002665_obimd-sub-33cdlwuhk3_component-candidate,obimd-sub-33cdlwuhk3,obimd-sub-33cdlwuhk3;obimd-main-33cdlwuhk3,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002666,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2666_obs-comp-cand-002666_obimd-sub-rtosgwch6q_component-candidate,obimd-sub-rtosgwch6q,obimd-sub-rtosgwch6q;obimd-main-rtosgwch6q,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002667,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2667_obs-comp-cand-002667_obimd-sub-j3udeg3n9j_component-candidate,obimd-sub-j3udeg3n9j,obimd-sub-j3udeg3n9j;obimd-main-rtosgwch6q,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002668,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2668_obs-comp-cand-002668_obimd-sub-40egrp3age_component-candidate,obimd-sub-40egrp3age,obimd-sub-40egrp3age;obimd-main-40egrp3age,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002669,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2669_obs-comp-cand-002669_obimd-sub-d3afiaj868_component-candidate,obimd-sub-d3afiaj868,obimd-sub-d3afiaj868;obimd-main-d3afiaj868,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
